method,dimension,metric,n_repeats,effective_dim,explained_variance_ratio_mean,reference_exact_recall_mean,reference_exact_recall_std,reference_exact_recall_ci_low,reference_exact_recall_ci_high,sample_reference_hit_rate_mean,sample_reference_hit_rate_std,sample_reference_hit_rate_ci_low,sample_reference_hit_rate_ci_high,reference_mean_nearest_sample_distance_mean,reference_mean_nearest_sample_distance_std,reference_mean_nearest_sample_distance_ci_low,reference_mean_nearest_sample_distance_ci_high,reference_median_nearest_sample_distance_mean,reference_median_nearest_sample_distance_std,reference_median_nearest_sample_distance_ci_low,reference_median_nearest_sample_distance_ci_high,coverage_radius_mean,coverage_radius_std,coverage_radius_ci_low,coverage_radius_ci_high,max_coverage_radius_mean,max_coverage_radius_std,max_coverage_radius_ci_low,max_coverage_radius_ci_high,mean_sample_nn_distance_mean,mean_sample_nn_distance_std,mean_sample_nn_distance_ci_low,mean_sample_nn_distance_ci_high,reference_coverage_q10_mean,reference_coverage_q10_std,reference_coverage_q10_ci_low,reference_coverage_q10_ci_high,reference_enrichment_q10_mean,reference_enrichment_q10_std,reference_enrichment_q10_ci_low,reference_enrichment_q10_ci_high,reference_cluster_coverage_q10_mean,reference_cluster_coverage_q10_std,reference_cluster_coverage_q10_ci_low,reference_cluster_coverage_q10_ci_high,reference_coverage_q25_mean,reference_coverage_q25_std,reference_coverage_q25_ci_low,reference_coverage_q25_ci_high,reference_enrichment_q25_mean,reference_enrichment_q25_std,reference_enrichment_q25_ci_low,reference_enrichment_q25_ci_high,reference_cluster_coverage_q25_mean,reference_cluster_coverage_q25_std,reference_cluster_coverage_q25_ci_low,reference_cluster_coverage_q25_ci_high
random,2,euclidean,20,2,0.04140885735742663,0.003389830508474576,0.006955785437865452,0.000847457627118644,0.006779661016949152,0.003333333333333333,0.006839855680567694,0.0008333333333333333,0.006666666666666666,0.7798238223090541,0.09797809635966033,0.7357982117376952,0.8220427395151655,0.6588437531704978,0.0964214623453487,0.617086319031901,0.6980099944231473,1.2256520914448088,0.1407336433032941,1.1718274249335778,1.288266906140237,22.8026986088339,5.733011809643311,20.46401681990612,25.448510369612084,1.2373658612358478,0.18578795756812777,1.1525454473657821,1.311953423260843,0.1211864406779661,0.04865166681391353,0.10084745762711864,0.14237288135593223,1.2118644067796611,0.48651666813913536,1.016737288135593,1.423728813559322,0.43125,0.143241377071233,0.36875,0.4875,0.3050847457627119,0.06779661016949153,0.2771186440677967,0.33474576271186446,1.2203389830508475,0.2711864406779661,1.111864406779661,1.3457627118644067,0.6375,0.12760444638351012,0.58125,0.6875
cvt,2,euclidean,20,2,0.04140885735742663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7887591771744804,0.03699707826677848,0.7718022287269112,0.8040030102323398,0.7437199966690857,0.041459784202236144,0.7262037261401474,0.7606867325802178,0.8450462867869017,0.006409221482417533,0.8423200632454941,0.8476088480558385,5.883293154855755,0.38970186042847715,5.70635957293951,6.039908925597106,2.943799164178265,0.04766484701224774,2.9230451593278044,2.9637388909774804,0.07711864406779662,0.033211144024133006,0.06271186440677966,0.09067796610169492,0.771186440677966,0.33211144024133,0.6271186440677966,0.9152542372881355,0.38125,0.15429700512153074,0.3125,0.4439062499999991,0.2584745762711865,0.04219409202955314,0.24152542372881358,0.2771186440677967,1.033898305084746,0.16877636811821256,0.9627118644067799,1.1084745762711865,0.65625,0.07983329670731314,0.61875,0.6875
scopemap_hd,2,euclidean,20,2,0.04140885735742663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024783422771988,0.10822391964876686,0.9556326030797305,1.050122201539286,0.9102576728029325,0.1092521005665427,0.8639437550421777,0.9569326363138269,1.059467624574238,0.03123779484458833,1.0468666920959497,1.0732449853183006,14.941196970240949,0.8136638292284275,14.608655273767235,15.27373866671466,1.4567840512087415,0.09120356612806789,1.4179990405702958,1.4974560676878583,0.07711864406779663,0.026643359586368497,0.06610169491525425,0.08983050847457627,0.771186440677966,0.2664335958636849,0.6610169491525424,0.8898305084745761,0.4,0.10418859418331133,0.3625,0.44375,0.1864406779661017,0.04567838399461947,0.1669491525423729,0.20680084745762703,0.7457627118644068,0.1827135359784779,0.6677966101694915,0.8271186440677966,0.55,0.11032249376976097,0.50625,0.6
fps,2,euclidean,20,2,0.04140885735742663,0.00423728813559322,0.007529858615581682,0.001694915254237288,0.007627118644067797,0.0041666666666666675,0.007404360971988655,0.0016666666666666666,0.0075,1.4060883891788094,0.15402083558883406,1.3370239113757347,1.470371992334139,1.449618252516753,0.18696665993383343,1.3746403136011298,1.5297579308696072,1.4803327880087447,0.06251184028373521,1.4543613469410805,1.5075591418687815,2.987870919182508,0.061925983113885044,2.961511314155204,3.015236233796634,3.6545357519650947,0.056366105435639226,3.6300498352930273,3.678310085065632,0.11864406779661016,0.05069856284882363,0.09661016949152543,0.1398305084745763,1.1864406779661016,0.5069856284882363,0.9743644067796609,1.4067796610169492,0.4375,0.125,0.38125,0.49375,0.30423728813559325,0.08806608801243872,0.26694915254237295,0.3440677966101694,1.216949152542373,0.35226435204975487,1.0711864406779663,1.3627118644067795,0.675,0.12434036478871001,0.61875,0.725
kennard_stone,2,euclidean,20,2,0.04140885735742663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2595524848216746,2.278129578503827e-16,1.2595524848216746,1.2595524848216746,1.3139369948224557,0.0,1.3139369948224557,1.3139369948224557,1.4934744374988862,0.0,1.4934744374988862,1.4934744374988862,2.894337436980382,4.556259157007654e-16,2.894337436980382,2.894337436980382,3.6085418695656757,9.112518314015307e-16,3.6085418695656757,3.6085418695656757,0.1864406779661017,0.0,0.1864406779661017,0.1864406779661017,1.8644067796610169,0.0,1.8644067796610169,1.8644067796610169,0.5,0.0,0.5,0.5,0.3559322033898305,0.0,0.3559322033898305,0.3559322033898305,1.423728813559322,0.0,1.423728813559322,1.423728813559322,0.75,0.0,0.75,0.75
ward,2,euclidean,20,2,0.04140885735742663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493148672123827,0.0,0.8493148672123827,0.8493148672123827,0.798949074445085,0.0,0.798949074445085,0.798949074445085,0.8648432919504467,1.1390647892519134e-16,0.8648432919504467,0.8648432919504467,6.361645763337833,0.0,6.361645763337833,6.361645763337833,2.871500694609158,4.556259157007654e-16,2.871500694609158,2.871500694609158,0.03389830508474577,7.119154932824459e-18,0.03389830508474577,0.03389830508474577,0.3389830508474576,0.0,0.3389830508474576,0.3389830508474576,0.25,0.0,0.25,0.25,0.20338983050847456,2.8476619731297836e-17,0.20338983050847456,0.20338983050847456,0.8135593220338982,1.1390647892519134e-16,0.8135593220338982,0.8135593220338982,0.5,0.0,0.5,0.5
random,64,euclidean,20,64,0.29261968704790703,0.000847457627118644,0.003789945724575915,0.0,0.0025423728813559325,0.0008333333333333333,0.00372677996249965,0.0,0.0025,10.765161800280165,0.35358349245970455,10.6100085148796,10.903894816295791,10.629688767057747,0.31272261296318293,10.492695255545707,10.754827957058707,14.834371707353787,0.25548969367336793,14.725253521835652,14.938955625915034,86.26177566226849,2.5173124217612326,85.03071896465734,87.19253616348263,14.839245708269948,0.8510437350394274,14.488381867832018,15.200039483313567,0.21610169491525427,0.04394926761907946,0.19745762711864406,0.23474576271186445,2.1610169491525424,0.4394926761907946,1.9745762711864407,2.3474576271186436,0.3625,0.10653020327834879,0.31875,0.40625,0.5313559322033898,0.06130248385407121,0.5076271186440678,0.5601694915254237,2.1254237288135593,0.24520993541628483,2.030508474576271,2.230508474576271,0.625,0.14048787173725408,0.56875,0.6875
cvt,64,euclidean,20,64,0.29261968704790703,0.025423728813559327,0.01401983376048324,0.019491525423728815,0.031355932203389836,0.025000000000000005,0.013786169864475185,0.01916666666666667,0.030833333333333334,9.094046616346048,0.19843947825416117,9.010866772374737,9.182549087062013,9.269394479950016,0.15795079305518545,9.19814035741287,9.332241500904649,12.762106614166676,0.04460689701724925,12.743813554915922,12.780648899179727,73.27137445759479,7.061164590507927,69.76197781249937,75.89562751150005,22.121386238993313,1.029888343006497,21.68965556169439,22.566042079950698,0.3,0.03568019618364863,0.28474576271186447,0.3152542372881356,2.9999999999999996,0.35680196183648627,2.8559322033898304,3.1525423728813555,0.51875,0.08385254915624211,0.48125,0.55625,0.5542372881355933,0.028093538209478772,0.5423728813559323,0.5669491525423729,2.216949152542373,0.11237415283791509,2.1694915254237293,2.2677966101694915,0.725,0.10418859418331135,0.68125,0.76875
scopemap_hd,64,euclidean,20,64,0.29261968704790703,0.015254237288135594,0.0075798914491518295,0.011864406779661019,0.01864406779661017,0.015,0.007453559924999299,0.011666666666666667,0.018333333333333333,9.380601699311267,0.1558293537506754,9.311702554264546,9.442420350267689,9.47804641983405,0.2530747788183301,9.371452906589461,9.586758017337505,14.016003986205964,0.0889262755414468,13.978276947159944,14.053003096258204,82.7290157799232,1.376238677185034,82.16551862427232,83.48034532079105,9.435292095518813,0.4270514287288484,9.24375906363122,9.613792753399602,0.31271186440677967,0.0313372415784742,0.29915254237288136,0.326271186440678,3.1271186440677967,0.313372415784742,2.991525423728814,3.2627118644067794,0.29375,0.07339286857654997,0.2625,0.325,0.6033898305084745,0.02771424449700433,0.5915254237288134,0.614406779661017,2.413559322033898,0.11085697798801732,2.369491525423728,2.461016949152542,0.75,0.0,0.75,0.75
fps,64,euclidean,20,64,0.29261968704790703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.968342531576887,5.77797009428074,18.61520302347568,23.55643739313569,20.81756613554322,5.868055648885141,18.379443363793577,23.207213681509838,23.179151792786033,4.0367199090603725,21.498067290217094,24.91954043957264,38.099058237655,0.617523290418802,37.83084288789793,38.36995489116913,44.08051669681284,0.43736170712211464,43.9111162474909,44.26756222072841,0.18220338983050846,0.15464650500758187,0.1194915254237288,0.25084745762711863,1.8220338983050848,1.5464650500758184,1.2033898305084745,2.5002118644067783,0.3625,0.19826550513469504,0.28125,0.45,0.4491525423728814,0.19053171118063605,0.36862288135593224,0.5279661016949151,1.7966101694915255,0.7621268447225442,1.4610169491525424,2.1220338983050846,0.58125,0.16856105406459826,0.50625,0.65625
kennard_stone,64,euclidean,20,64,0.29261968704790703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55406451763293,0.0,32.55406451763293,32.55406451763293,32.72260134081649,0.0,32.72260134081649,32.72260134081649,31.762009584392835,1.1574731093134987e-11,31.762009584388302,31.762009584397372,39.44159351415851,0.0,39.44159351415851,39.44159351415851,45.29578865581164,0.0,45.29578865581164,45.29578865581164,0.03389830508474577,7.119154932824459e-18,0.03389830508474577,0.03389830508474577,0.3389830508474576,0.0,0.3389830508474576,0.3389830508474576,0.125,0.0,0.125,0.125,0.0847457627118644,0.0,0.0847457627118644,0.0847457627118644,0.3389830508474576,0.0,0.3389830508474576,0.3389830508474576,0.375,0.0,0.375,0.375
ward,64,euclidean,20,64,0.29261968704790703,0.05084745762711864,7.119154932824459e-18,0.05084745762711864,0.05084745762711864,0.05000000000000001,7.119154932824459e-18,0.05000000000000001,0.05000000000000001,8.931022784076735,0.0,8.931022784076735,8.931022784076735,9.319357424795779,1.8225036628030615e-15,9.319357424795779,9.319357424795779,12.78238839557111,1.8225036628030615e-15,12.78238839557111,12.78238839557111,75.26160437996927,1.4580029302424492e-14,75.26160437996927,75.26160437996927,23.410635058599393,3.645007325606123e-15,23.410635058599393,23.410635058599393,0.3559322033898305,0.0,0.3559322033898305,0.3559322033898305,3.559322033898306,9.112518314015307e-16,3.559322033898306,3.559322033898306,0.5,0.0,0.5,0.5,0.576271186440678,0.0,0.576271186440678,0.576271186440678,2.305084745762712,0.0,2.305084745762712,2.305084745762712,0.875,0.0,0.875,0.875
random,128,euclidean,20,128,0.40983775895578833,0.0025423728813559325,0.008294245507281235,0.0,0.006779661016949152,0.0025,0.00815600808215988,0.0,0.006666666666666666,14.025462708892448,0.6224089901657204,13.75108041087076,14.30615108033301,13.919233377513951,0.5268900644156871,13.710267048655085,14.139562742050641,19.489410566530303,0.1747406822195224,19.41437400663443,19.565491192425043,96.38862622233076,1.7231029520177166,95.6010201864005,97.0696956300479,19.57385596636983,1.3124592679066662,19.047416520614927,20.120799754012275,0.2677966101694916,0.05835195095864476,0.24406779661016956,0.29491525423728815,2.6779661016949152,0.5835195095864475,2.4322033898305087,2.9322033898305087,0.45,0.12434036478871001,0.4,0.5,0.6084745762711863,0.053002217838342594,0.5864406779661017,0.6305084745762711,2.433898305084745,0.21200887135337038,2.3423728813559324,2.525423728813559,0.69375,0.11088015104037711,0.65,0.74375
cvt,128,euclidean,20,128,0.40983775895578833,0.03644067796610169,0.013775045777749984,0.030508474576271184,0.04152542372881356,0.03583333333333334,0.013545461681454152,0.03,0.04166666666666667,11.634478213935894,0.3219080435616128,11.502054473747815,11.779433202974616,12.26399307256552,0.3411895955274043,12.115355870617856,12.41113671589873,17.31078901197698,0.036980448852268755,17.2943205462204,17.326432717103863,93.48165375926641,7.089351568043295,90.19499691354348,96.15125501930505,26.00829220455488,1.0052186701413768,25.58679114800187,26.4467351836008,0.32966101694915256,0.0236362409869562,0.31949152542372883,0.33983050847457624,3.296610169491525,0.23636240986956206,3.194915254237288,3.3983050847457625,0.4625,0.08211833566647328,0.43125,0.5,0.7042372881355933,0.043115701289287114,0.6864406779661018,0.7228813559322034,2.816949152542373,0.17246280515714846,2.7423728813559327,2.888135593220339,0.9,0.08698154674230743,0.8625,0.9375
scopemap_hd,128,euclidean,20,128,0.40983775895578833,0.04915254237288136,0.018155132995382975,0.04152542372881356,0.055932203389830515,0.04833333333333333,0.017852547445459922,0.04083333333333333,0.056666666666666664,11.233951753369945,0.2655728543476717,11.121698447365683,11.347916944971455,11.850453888675931,0.2634764805025531,11.740530298678616,11.967385488564922,18.183219606132216,0.09074761779078784,18.143281555979335,18.22088881277967,97.72949486391988,0.22489854885380892,97.62936500386483,97.84016802304309,10.017909998045662,0.8044346252737712,9.687309002741538,10.36532802546225,0.3525423728813559,0.03950126797469013,0.33559322033898303,0.3686440677966102,3.5254237288135584,0.3950126797469012,3.3644067796610164,3.694915254237288,0.475,0.051298917604257706,0.45,0.49375,0.7152542372881358,0.02940825139573884,0.7033898305084746,0.7279661016949154,2.861016949152543,0.11763300558295536,2.813559322033899,2.9118644067796615,0.7625,0.03847418820319328,0.75,0.78125
fps,128,euclidean,20,128,0.40983775895578833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.30499232135768,7.9976842143917,22.017246517913936,28.898412192279014,25.07134282286439,8.141142877732317,21.82312408372228,28.913990635063282,28.83893615797744,6.22194533272359,26.362857530001747,31.667912382541612,51.36718821327712,1.6563770185710796,50.72382746247975,52.082501523254905,60.399490857729894,1.0874005426312765,59.9555010486895,60.892845247144834,0.2483050847457627,0.10495445290849656,0.20252118644067796,0.29152542372881357,2.483050847457627,1.0495445290849656,1.9745762711864407,2.906779661016949,0.425,0.17396309348461483,0.35,0.49375,0.5720338983050848,0.13184780285723838,0.5127118644067797,0.6237288135593222,2.288135593220339,0.5273912114289535,2.0474576271186438,2.4847457627118645,0.61875,0.09489433181453102,0.58125,0.65625
